"country","year","iso_code","population","gdp","gdp_per_capita","poverty_rate","gini_index","income_top1","income_top10","income_bottom50"
"Togo","2015","TGO","7663199","10346240000.0","1350.12","61.46559119","43.02890599","13.86","47.98","12.22"
"Togo","2018","TGO","8258782","11989462252.0","1451.72","35.12559533","42.5342381","15.5","50.29","12.33"
"Togo","2021","TGO","8878382","13482266787.0","1518.55","34.41800475","37.85800636","14.08","46.55","14.28"
"Tonga","2000","TON","102695","187634000000.0","14945.41","4.574519768","37.69017458","12.82","39.07","20.72"
"Tonga","2009","TON","107219","187634000000.0","14945.41","3.640087321","37.49648929","15.95","46.27","17.02"
"Tonga","2015","TON","106110","187634000000.0","14945.41","3.990159184","33.52130353","16.17","47.88","16.19"
"Tonga","2021","TON","105504","187634000000.0","14945.41","0.408819038","27.09576488","16.09","48.59","15.82"
"Trinidad and Tobago","1988","TTO","1230071","17577124000.0","14289.52","0.585999992","42.60131121","22.27","55.41","8.39"
"Trinidad and Tobago","1992","TTO","1271681","18033685367.0","14180.98","3.237999976","40.18545151","22.27","55.41","8.39"
"Tunisia","1985","TUN","7409907","37105675442.0","5007.58","21.60699964","43.43375862","21.9","57.53","11.12"
"Tunisia","1990","TUN","8324509","43649701957.0","5243.52","16.29499942","40.10223746","21.9","57.53","11.12"
"Tunisia","1995","TUN","9161263","54252486853.0","5921.94","17.35700071","41.65729582","21.9","57.53","11.12"
"Tunisia","2000","TUN","9764940","71818861344.0","7354.77","10.51200032","40.80947638","21.9","57.53","11.12"
"Tunisia","2005","TUN","10255474","89804282207.0","8756.72","5.900107324","37.73338199","21.9","57.53","11.12"
"Tunisia","2010","TUN","10765984","112485000000.0","10448.19","3.128933161","38.46648633","18.44","54.12","12.12"
"Tunisia","2015","TUN","11402270","123069000000.0","10793.39","0.657697674","32.81588256","22.41","52.71","12.38"
"Tunisia","2021","TUN","12048625","126273000000.0","10480.31","0.65404335","33.7164253","22.41","52.71","12.38"
"Turkey","1987","TUR","52843671","417316000000.0","7897.18","9.014999866","41.03412926","28.31","60.31","10.54"
"Turkey","1994","TUR","60033832","562011000000.0","9361.57","10.05199999","41.31520092","21.8","55.34","12.19"
"Turkey","2002","TUR","67048792","796073000000.0","11873.04","7.626911253","41.39637649","22.51","55.82","12.42"
"Turkey","2003","TUR","67831735","848550000000.0","12509.63","10.01839563","42.18433797","21.95","55.2","12.78"
"Turkey","2004","TUR","68592621","931153000000.0","13575.12","6.583942473","41.28750861","21.34","53.33","13.3"
"Turkey","2005","TUR","69329557","1017380000000.0","14674.6","6.542097777","42.61465669","18.54","50.83","14.22"
"Turkey","2006","TUR","70045351","1096830000000.0","15658.8","4.824867845","39.6474123","17.56","49.85","14.85"
"Turkey","2007","TUR","70750593","1158410000000.0","16373.11","3.967373446","38.44279945","16.96","49.01","15.08"
"Turkey","2008","TUR","71562343","1179870000000.0","16487.28","3.270171955","39.02054131","18.11","50.19","14.8"
"Turkey","2009","TUR","72464846","1122760000000.0","15493.81","2.977979369","38.96530867","19.44","51.9","14.03"
"Turkey","2010","TUR","73346766","1240500000000.0","16912.77","2.813836001","38.78507912","19.64","51.26","14.65"
"Turkey","2011","TUR","74215203","1364780000000.0","18389.53","1.996506937","40.03935456","18.94","51.5","14.56"
"Turkey","2012","TUR","75197196","1430130000000.0","19018.42","1.70216132","40.16893804","19.55","51.54","14.56"
"Turkey","2013","TUR","76403032","1551490000000.0","20306.68","1.518368162","40.17849863","18.56","50.88","15.16"
"Turkey","2014","TUR","78036154","1628130000000.0","20863.82","1.018162258","41.23656154","20.49","51.73","14.46"
"Turkey","2015","TUR","80014222","1727190000000.0","21586.07","1.332812011","42.85445809","21.12","52.42","14.21"
"Turkey","2016","TUR","81652087","1784590000000.0","21856.03","0.896085706","41.87370539","19.49","52.72","13.95"
"Turkey","2017","TUR","83083667","1918470000000.0","23090.85","1.125355717","43.53172481","19.89","55.2","12.01"
"Turkey","2018","TUR","84415966","1975640000000.0","23403.6","0.996036921","42.44142473","20.16","55.94","11.88"
"Turkey","2019","TUR","85357670","1991120000000.0","23326.75","1.27728181","43.83380115","18.92","54.48","11.98"
"Turkey","2020","TUR","86091691","2029750000000.0","23576.6","1.141093485","43.04501116","20.61","53.37","13.74"
"Turkey","2021","TUR","86686254","2260200000000.0","26073.29","0.944969803","44.36482787","18.99","52.01","14.21"
"Turkey","2022","TUR","87058469","2386000000000.0","27406.83","0.529579725","44.46767569","22.4","54.54","13.33"
"Turkmenistan","1998","TKM","4410511","12945785203.0","2935.21","35.07585824","40.80692828","18.4","47.99","13.09"
"Tuvalu","2010","TUV","10635","187634000000.0","14945.41","8.990787715","39.13903236","16.26","46.99","16.65"
"Uganda","1989","UGA","17010704","15637285447.0","919.26","72.7699995","44.36271787","15.2","50.75","11.66"
"Uganda","1992","UGA","18785037","17483615008.0","930.72","79.88793254","41.42097831","20.13","52.05","12.77"
"Uganda","1996","UGA","21231553","23216439568.0","1093.49","78.54720354","39.04234171","15.35","48.89","13.69"
"Uganda","1999","UGA","23257279","27748054330.0","1193.09","80.60728908","42.99197197","19.36","53.21","12.17"
"Uganda","2002","UGA","25532872","33626854165.0","1317.0","78.57561111","45.16755342","22.66","56.39","11.29"
"Uganda","2005","UGA","27963287","40921116463.0","1463.39","72.40359783","42.94413328","18.01","52.54","12.09"
"Uganda","2009","UGA","31451147","55303695281.0","1758.4","63.54987621","44.1896826","18.5","54.77","11.75"
"Uganda","2012","UGA","34337436","64322268140.0","1873.24","56.16211295","41.00933969","15.53","50.43","13.0"
"Uganda","2016","UGA","38799153","76477462940.0","1971.11","60.10531783","42.75335968","17.04","52.07","12.13"
"Uganda","2019","UGA","42999636","92903828922.0","2160.57","59.78437662","42.70217717","21.42","53.05","12.2"
"Ukraine","1992","UKR","52323675","421710000000.0","8059.65","8.074187487","29.7088325","13.6","38.26","17.73"
"Ukraine","1993","UKR","52350122","367894000000.0","7027.56","5.111637712","28.92698348","14.09","38.97","17.58"
"Ukraine","1995","UKR","51665535","257478000000.0","4983.55","14.49799985","39.23101723","15.7","42.49","16.54"
"Ukraine","1996","UKR","51226111","235603000000.0","4599.27","15.2387768","35.15347838","12.48","37.86","19.72"
"Ukraine","2002","UKR","48677280","301087000000.0","6185.37","6.256462634","29.04569507","9.98","34.17","21.13"
"Ukraine","2003","UKR","48315133","335257000000.0","6938.97","3.237609565","28.66489291","10.87","35.3","20.66"
"Ukraine","2004","UKR","47979502","381078000000.0","7942.52","2.792077884","28.93401682","11.71","35.93","19.92"
"Ukraine","2005","UKR","47585558","399366000000.0","8392.59","1.114137843","29.02071476","10.26","34.45","20.92"
"Ukraine","2006","UKR","47278691","436787000000.0","9238.55","0.667084148","29.79439199","11.87","36.01","20.38"
"Ukraine","2007","UKR","47062802","480581000000.0","10211.48","0.461769337","27.01268792","10.51","34.09","21.24"
"Ukraine","2008","UKR","46819168","499592000000.0","10670.68","0.127287162","26.63823068","9.99","33.46","21.75"
"Ukraine","2009","UKR","46623731","431074000000.0","9245.82","0.317022647","25.31666458","8.68","31.61","23.18"
"Ukraine","2010","UKR","46455997","439430000000.0","9459.05","0.133738655","24.81897622","7.77","30.42","24.19"
"Ukraine","2011","UKR","46307854","471221000000.0","10175.84","0.070946809","24.55184311","7.83","30.15","24.37"
"Ukraine","2012","UKR","46210051","472277000000.0","10220.22","0.136784266","24.74065721","6.37","28.49","25.47"
"Ukraine","2013","UKR","46126760","472286000000.0","10238.88","0.052962051","24.55498576","6.6","28.71","25.97"
"Ukraine","2014","UKR","45972379","441233000000.0","9597.79","0.026385984","24.02536571","8.21","30.22","24.5"
"Ukraine","2015","UKR","45784904","398045000000.0","8693.81","0.273081381","25.45754015","9.22","32.12","23.28"
"Ukraine","2016","UKR","45616831","407666000000.0","8936.75","0.24907405","25.00220239","10.58","33.39","22.22"
"Ukraine","2017","UKR","45436037","417287000000.0","9184.06","0.083304208","26.04904771","9.96","33.05","22.27"
"Ukraine","2018","UKR","45208903","431842000000.0","9552.15","0.236095162","26.07148588","9.62","32.86","22.74"
"Ukraine","2019","UKR","44957451","445657000000.0","9912.85","0.180077506","26.61946714","9.33","33.08","22.59"
"Ukraine","2020","UKR","44680008","428931000000.0","9600.07","0.033767751","25.62736273","9.33","33.08","22.59"
"United Arab Emirates","2013","ARE","7831851","606588000000.0","77451.42","0.0","32.51042068","16.73","49.63","11.23"
"United Arab Emirates","2018","ARE","9346870","726928000000.0","77772.36","0.0","26.39900446","16.19","49.21","12.91"
"United Kingdom","1980","GBR","56282102","1160740000000.0","20623.68","0.0","28.47789228","6.78","28.48","22.57"
"United Kingdom","1981","GBR","56304590","1145640000000.0","20347.15","0.0","29.68704998","6.78","28.48","22.57"
"United Kingdom","1982","GBR","56292761","1163410000000.0","20667.22","0.235973997","29.90300059","6.92","28.66","22.53"
"United Kingdom","1983","GBR","56332060","1204670000000.0","21385.18","0.0","29.78668511","6.88","29.05","22.19"
"United Kingdom","1984","GBR","56451312","1234770000000.0","21873.23","0.247743912","29.16620374","7.15","29.64","21.8"
"United Kingdom","1985","GBR","56606416","1278430000000.0","22584.51","0.217944896","30.41937351","7.31","29.74","21.56"
"United Kingdom","1986","GBR","56751926","1334600000000.0","23516.36","0.246678991","31.91918433","7.43","29.89","21.48"
"United Kingdom","1987","GBR","56886021","1398100000000.0","24577.23","0.0","33.85342062","7.65","30.23","21.25"
"United Kingdom","1988","GBR","57026539","1467800000000.0","25738.92","0.226700236","34.2728734","8.3","30.95","20.85"
"United Kingdom","1989","GBR","57182137","1499840000000.0","26229.13","0.231822603","33.35420489","8.32","30.95","20.94"
"United Kingdom","1990","GBR","57367867","1505690000000.0","26246.27","0.218847254","35.74196994","9.1","32.91","19.52"
"United Kingdom","1991","GBR","57555199","1488080000000.0","25854.75","0.226257229","34.96281803","9.54","33.56","19.23"
"United Kingdom","1992","GBR","57719273","1491750000000.0","25844.96","0.24008574","34.95547175","9.24","33.63","19.19"
"United Kingdom","1993","GBR","57861037","1527510000000.0","26399.61","0.241170009","35.07595956","9.72","34.23","18.93"
"United Kingdom","1994","GBR","58003200","1585370000000.0","27332.51","0.246627256","35.97892225","9.96","34.35","19.23"
"United Kingdom","1995","GBR","58154632","1623860000000.0","27923.11","0.247141416","35.51664054","10.12","34.49","18.71"
"United Kingdom","1996","GBR","58298563","1663450000000.0","28533.24","0.246367184","35.29523909","11.59","35.64","18.7"
"United Kingdom","1997","GBR","58447091","1713860000000.0","29323.35","0.247251126","35.73516309","12.08","35.62","18.71"
"United Kingdom","1998","GBR","58626822","1766620000000.0","30133.3","0.245557446","36.62147224","12.98","36.62","18.59"
"United Kingdom","1999","GBR","58838663","1823340000000.0","30988.84","0.248531881","36.78377867","12.15","36.76","18.24"
"United Kingdom","2000","GBR","59057333","1889570000000.0","31995.44","0.248885388","38.84864151","11.73","35.97","18.75"
"United Kingdom","2001","GBR","59288095","1939270000000.0","32709.24","0.247930828","37.08621562","11.64","36.3","18.51"
"United Kingdom","2002","GBR","59540764","1983990000000.0","33321.61","0.249405764","35.14639437","12.0","36.59","18.46"
